CODE;VALUES;CLASS;NAME;DESCRIPTION;UPDATED
ATC_SELITE_SV;(V01A) Allergener;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(V03A) Övriga läkemedel;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(A02BC) Protonpumphämmare;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(A02BD) Kombinationsförpackningar för eradikation av Helicobacter pylori;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(A03FA) Motilitetsstimulerande medel;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(A04AA) Serotonin (5HT3) receptorantagonister;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(A04AD) Övriga antiemetika;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(A05AA) Gallsyror och derivat;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(A06AC) Bulklaxativ;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(A06AD) Osmotiskt aktiva medel;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(A06AH) Perifera opioidreceptorantagonister;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(A06AX) Övriga laxermedel;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(A07AA) Antibiotika;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(A07EA) Lokalt verkande kortikosteroider;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(A07EC) Aminosalicylsyra och liknande medel;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(A09AA) Digestionsenzymer;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(A10AB) Snabbverkande, för injektion;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(A10AC) Långverkande;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(A10AD) Insulinblandningar;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(A10AE) Överlångverkande;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(A10BA) Biguanidderivat;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(A10BB) Sulfonylureider;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(A10BD) Kombinationer av orala blodsockersänkande medel;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(A10BG) Tiazolidindioner;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(A10BH) Dipeptidylpeptidas-4-hämmare;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(A10BJ) GLP-1-analoger;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(A10BK) Natrium-glukos-kotransportör 2 (SGLT2) hämmare;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(A10BX) Övriga blodsockersänkande medel, exkl. insuliner;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(A11CC) Vitamin D och analoger;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(A12AA) Kalcium;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(A12AX) Kalcium, kombinationer med vitamin D och/eller övriga läkemedel;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(A16AB) Enzymer;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(B01AA) Vitamin K-antagonister;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(B01AB) Heparingruppen;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(B01AC) Aggregationhämmare, exkl heparin;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(B01AE) Direkta trombinhämmare;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(B01AF) Direkta faktor Xa-hämmare;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(B02AA) Aminosyror;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(B02BD) Antihemofilifaktorer;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(B02BX) Övriga hemostatika för systemiskt bruk;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(B03BA) Vitamin B12 (cyanokobalamin och derivat);character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(B03XA) Övriga medel vid anemier;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(B05DA) Isotona lösningar;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(B05DB) Hypertona lösningar;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C01AA) Digitalisglykosider;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C01BC) Antiarytmika, klass I C;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C01BD) Antiarytmika, klass III;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C01CA) Adrenergika och dopaminergika;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C01DA) Organiska nitrater;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C02AC) Imidazol receptor agonister;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C02KX) Antihypertensiva medel vid pulmonell hypertoni;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C03BA) Sulfonamider;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C03CA) Sulfonamider;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C03DA) Aldosteronantagonister;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C03EA) Tiazider eller tiazidbesläktade diuretika och kaliumsparande diuretika;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C03EB) LOOP diuretika och kaliumsparande diuretika;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C07AA) Icke-selektiva beta-receptorblockerare;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C07AB) Selektiva beta-receptorblockerare;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C07AG) Alfa-1- och betareceptor-blockerande medel;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C07BB) Selektiva beta-receptorblockerare och tiazider;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C07FB) Beta-receptorblockerare och kalciumkanalblockerare;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C08CA) Dihydropyridinderivat;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C08DA) Fenylalkylaminderivat;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C08DB) Bensotiazepinderivat;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C09AA) ACE-hämmare;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C09BA) ACE-hämmare och diuretika;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C09BB) ACE-hämmare och kalciumkanalblockerare;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C09BX) ACE-hämmare, övriga kombinationer;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C09CA) Angiotensin II-receptor blockerare (ARB);character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C09DA) Angiotensin II-receptor blockerare (ARB) och diuretka;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C09DB) Angiotensin II-receptor blockerare (ARB) och kalciumkanalblockerare;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C09DX) Angiotensin II-receptor blockerare (ARB), övriga kombinationer;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C10AA) HMG-CoA-reduktashämmare;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C10AB) Fibrat;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C10AC) Gallsyror bindande medel;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C10AX) Övriga lipidmodifierande medel;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C10BA) HMG-CoA-reduktashämmare i kombination med övriga lipidmodifierande medel;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(C10BX) HMG-CoA-reduktashämmare, övriga kombinationer;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(D01AC) Imidazol- och triazolderivat;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(D01AE) Övriga antimykotika till utvärtes bruk;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(D01BA) Invärtes medel vid hudmykoser;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(D02AE) Karbamidpreparat;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(D05AX) Övriga medel vid psoriasis till utvärtes bruk;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(D05BB) Retinoider;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(D06BB) Virushämmande medel;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(D06BX) Övriga kemoterapeutika;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(D07AA) Milt verkande kortikosteroider (klass I);character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(D07AB) Medelstarkt verkande kortikosteroider (klass II);character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(D07AC) Starkt verkande kortikosteroider (klass III);character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(D07AD) Extra starkt verkande kortikosteroider (klass IV);character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(D07BA) Milda kortikosteroider i kombination med antiseptika;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(D07BB) Medelstarka kortikosteroider i kombination med antiseptika;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(D07BC) Starka kortikosteroider i kombination med antiseptika;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(D07XC) Starka kortikosteroider och andra medel;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(D09AB) Zinkbandage;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(D10AX) Övriga utvärtes medel mot akne;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(D10BA) Retinoider;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(D11AH) Medel vid eksem, exkl. kortikosteroider;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(G02BA) Intrauterina preventivmedel;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(G02CB) Prolaktinhämmare;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(G03BA) 3-oxandrosten-(4)-derivat;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(G03CA) Naturliga och halvsyntetiska estrogener;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(G03CX) Övriga estrogener;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(G03DA) Pregnen-(4)-derivat;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(G03DB) Pregnadienderivat;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(G03DC) Estrenderivat;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(G03FA) Progestogener i kombination med estrogener;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(G03FB) Progestogener i kombination med estrogener, sekvenspreparat;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(G03GA) Gonadotropiner;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(G03HA) Antiandrogener;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(G03HB) Antiandrogener och estrogener;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(G04BD) Läkemedel för frekvent urinering och inkontinens;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(G04BE) Medel vid erektil dysfunktion;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(G04CA) Alfa-1-receptorblockerande medel;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(G04CB) Testosteron-5-alfa-reduktas hämmare;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(H01AC) Somatropin och somatropinagonister;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(H01BA) Vasopressin och liknande medel;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(H01CA) Gonadotropinfrisättande hormoner;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(H01CB) Somatostatin och analoger;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(H01CC) LHRH-antagonister;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(H02AB) Glukokortikoider;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(H03AA) Tyreoideahormoner;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(H03BB) Svavelhaltiga imidazolderivat;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(H04AA) Glukogenolytiska hormoner;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(H05AA) Paratyreoideahormoner och analoger;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(H05BX) Övriga antiparatyreoida medel;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(J01AA) Tetracykliner;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(J01CA) Bredspektrumpenicilliner;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(J01CE) Penicillinaskänsliga penicilliner;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(J01CF) Penicillinasstabila penicilliner;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(J01CR) Penicillinkombinationer, också betalaktamashämmare;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(J01DB) Första generationens cefalosporiner;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(J01DC) Andra generationens cefalosporiner;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(J01EA) Trimetoprim och derivat;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(J01EE) Sulfonamider i kombination med trimetoprim, även derivat;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(J01FA) Makrolider;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(J01FF) Linkosamider;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(J01MA) Fluorokinoloner;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(J02AC) Triazolderivat;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(J04AB) Antibiotika;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(J04BA) Medel mot lepra;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(J05AB) Nukleosider och nukleotider exkl. omvänd-transkriptas-hämmare;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(J06BA) Humant, normalt immunglobulin;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(L01AX) Övriga alkylerande medel;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(L01BA) Folsyraanaloger;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(L01BB) Purinanaloger;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(L01BC) Pyrimidinanaloger;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(L01CA) Vinca-alkaloider och analoger;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(L01EA) BCR-ABL tyrosinkinashämmare;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(L01EB) Epidermal tillväxtfaktorreceptor (EGFR) tyrosinkinashämmare;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(L01EC) B-Raf serin-treonin kinas (BRAF) hämmare;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(L01ED) Anaplastiskt lymfomkinas (ALK) hämmare;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(L01EE) Mitogenaktiverat proteinkinas (MEK) hämmare;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(L01EF) Cyklinberoende kinas (CDK) hämmare;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(L01EJ) Januskinas (JAK)-hämmare;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(L01EL) Brutons tyrosinkinas (BTK) hämmare;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(L01EX) Övriga proteinkinashämmare;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(L01XK) Poly (ADP-ribos) polymeras (PARP) hämmare;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(L01XX) Övriga antineoplastika medel;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(L02AE) Gonadotropinfrisättande hormonanaloger;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(L02BA) Antiestrogener;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(L02BB) Antiandrogener;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(L02BG) Aromatashämmare;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(L02BX) Övriga antihormoner och liknande medel;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(L03AA) Koloni stimulerande faktorer;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(L03AB) Interferoner;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(L03AX) Övriga immunstimulerande medel;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(L04AA) Selektiva immunsuppressiva medel;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(L04AB) Tumörnekrosfaktor alfa (TNF-a) hämmare;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(L04AC) Interleukin hämmare;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(L04AD) Calcineurin hämmare;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(L04AX) Övriga immunsuppressiva medel;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(M01AB) Ättiksyraderivat och närbesläktade substanser;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(M01AC) Oxikamer;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(M01AE) Propionsyraderivat;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(M01AG) Fenamater;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(M01AH) Coxiber;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
ATC_SELITE_SV;(M02AA) Icke-steroida anti-inflammatoriska medel till utvärtes bruk;character;ATC-luokan selite på Svenska;ATC-luokan selite på Svenska;2021-06-23 07:23:18
